index,time,measured_power_util
6918,2076000000000,0.706
6919,2076300000000,0.709
6920,2076600000000,0.713
6921,2076900000000,0.716
6922,2077200000000,0.721
6923,2077500000000,0.722
6924,2077800000000,0.724
6925,2078100000000,0.719
6926,2078400000000,0.725
6927,2078700000000,0.722
6928,2079000000000,0.726
6929,2079300000000,0.73
6930,2079600000000,0.73
6931,2079900000000,0.731
6932,2080200000000,0.735
6933,2080500000000,0.739
6934,2080800000000,0.741
6935,2081100000000,0.738
6936,2081400000000,0.732
6937,2081700000000,0.73
6938,2082000000000,0.734
6939,2082300000000,0.729
6940,2082600000000,0.727
6941,2082900000000,0.728
6942,2083200000000,0.732
6943,2083500000000,0.736
6944,2083800000000,0.739
6945,2084100000000,0.737
6946,2084400000000,0.736
6947,2084700000000,0.739
6948,2085000000000,0.738
6949,2085300000000,0.736
6950,2085600000000,0.735
6951,2085900000000,0.733
6952,2086200000000,0.735
6953,2086500000000,0.733
6954,2086800000000,0.732
6955,2087100000000,0.733
6956,2087400000000,0.733
6957,2087700000000,0.736
6958,2088000000000,0.738
6959,2088300000000,0.739
6960,2088600000000,0.737
6961,2088900000000,0.736
6962,2089200000000,0.73
6963,2089500000000,0.728
6964,2089800000000,0.724
6965,2090100000000,0.723
6966,2090400000000,0.732
6967,2090700000000,0.739
6968,2091000000000,0.741
6969,2091300000000,0.751
6970,2091600000000,0.761
6971,2091900000000,0.761
6972,2092200000000,0.76
6973,2092500000000,0.759
6974,2092800000000,0.761
6975,2093100000000,0.752
6976,2093400000000,0.748
6977,2093700000000,0.748
6978,2094000000000,0.749
6979,2094300000000,0.751
6980,2094600000000,0.751
6981,2094900000000,0.75
6982,2095200000000,0.751
6983,2095500000000,0.752
6984,2095800000000,0.752
6985,2096100000000,0.755
6986,2096400000000,0.757
6987,2096700000000,0.758
6988,2097000000000,0.758
6989,2097300000000,0.759
6990,2097600000000,0.763
6991,2097900000000,0.764
6992,2098200000000,0.765
6993,2098500000000,0.758
6994,2098800000000,0.748
6995,2099100000000,0.748
6996,2099400000000,0.748
6997,2099700000000,0.745
6998,2100000000000,0.741
6999,2100300000000,0.744
7000,2100600000000,0.752
7001,2100900000000,0.754
7002,2101200000000,0.755
7003,2101500000000,0.755
7004,2101800000000,0.754
7005,2102100000000,0.753
7006,2102400000000,0.754
7007,2102700000000,0.751
7008,2103000000000,0.751
7009,2103300000000,0.753
7010,2103600000000,0.755
7011,2103900000000,0.757
7012,2104200000000,0.758
7013,2104500000000,0.756
7014,2104800000000,0.755
7015,2105100000000,0.754
7016,2105400000000,0.753
7017,2105700000000,0.753
7018,2106000000000,0.755
7019,2106300000000,0.756
7020,2106600000000,0.759
7021,2106900000000,0.757
7022,2107200000000,0.755
7023,2107500000000,0.756
7024,2107800000000,0.757
7025,2108100000000,0.757
7026,2108400000000,0.756
7027,2108700000000,0.754
7028,2109000000000,0.752
7029,2109300000000,0.751
7030,2109600000000,0.752
7031,2109900000000,0.755
7032,2110200000000,0.758
7033,2110500000000,0.758
7034,2110800000000,0.757
7035,2111100000000,0.758
7036,2111400000000,0.758
7037,2111700000000,0.757
7038,2112000000000,0.756
7039,2112300000000,0.754
7040,2112600000000,0.752
7041,2112900000000,0.751
7042,2113200000000,0.749
7043,2113500000000,0.747
7044,2113800000000,0.747
7045,2114100000000,0.748
7046,2114400000000,0.748
7047,2114700000000,0.75
7048,2115000000000,0.747
7049,2115300000000,0.749
7050,2115600000000,0.75
7051,2115900000000,0.752
7052,2116200000000,0.752
7053,2116500000000,0.752
7054,2116800000000,0.755
7055,2117100000000,0.756
7056,2117400000000,0.754
7057,2117700000000,0.752
7058,2118000000000,0.75
7059,2118300000000,0.749
7060,2118600000000,0.749
7061,2118900000000,0.749
7062,2119200000000,0.747
7063,2119500000000,0.747
7064,2119800000000,0.749
7065,2120100000000,0.75
7066,2120400000000,0.75
7067,2120700000000,0.752
7068,2121000000000,0.753
7069,2121300000000,0.754
7070,2121600000000,0.754
7071,2121900000000,0.754
7072,2122200000000,0.752
7073,2122500000000,0.749
7074,2122800000000,0.747
7075,2123100000000,0.743
7076,2123400000000,0.741
7077,2123700000000,0.74
7078,2124000000000,0.743
7079,2124300000000,0.741
7080,2124600000000,0.743
7081,2124900000000,0.744
7082,2125200000000,0.744
7083,2125500000000,0.742
7084,2125800000000,0.744
7085,2126100000000,0.744
7086,2126400000000,0.746
7087,2126700000000,0.744
7088,2127000000000,0.742
7089,2127300000000,0.737
7090,2127600000000,0.736
7091,2127900000000,0.736
7092,2128200000000,0.734
7093,2128500000000,0.733
7094,2128800000000,0.731
7095,2129100000000,0.726
7096,2129400000000,0.73
7097,2129700000000,0.733
7098,2130000000000,0.732
7099,2130300000000,0.732
7100,2130600000000,0.73
7101,2130900000000,0.734
7102,2131200000000,0.735
7103,2131500000000,0.733
7104,2131800000000,0.737
7105,2132100000000,0.741
7106,2132400000000,0.746
7107,2132700000000,0.745
7108,2133000000000,0.744
7109,2133300000000,0.74
7110,2133600000000,0.741
7111,2133900000000,0.742
7112,2134200000000,0.742
7113,2134500000000,0.745
7114,2134800000000,0.746
7115,2135100000000,0.745
7116,2135400000000,0.747
7117,2135700000000,0.75
7118,2136000000000,0.75
7119,2136300000000,0.751
7120,2136600000000,0.751
7121,2136900000000,0.749
7122,2137200000000,0.75
7123,2137500000000,0.751
7124,2137800000000,0.75
7125,2138100000000,0.749
7126,2138400000000,0.747
7127,2138700000000,0.749
7128,2139000000000,0.751
7129,2139300000000,0.751
7130,2139600000000,0.749
7131,2139900000000,0.748
7132,2140200000000,0.743
7133,2140500000000,0.734
7134,2140800000000,0.723
7135,2141100000000,0.708
7136,2141400000000,0.7
7137,2141700000000,0.695
7138,2142000000000,0.704
7139,2142300000000,0.702
7140,2142600000000,0.708
7141,2142900000000,0.718
7142,2143200000000,0.723
7143,2143500000000,0.731
7144,2143800000000,0.727
7145,2144100000000,0.731
7146,2144400000000,0.742
7147,2144700000000,0.739
7148,2145000000000,0.731
7149,2145300000000,0.731
7150,2145600000000,0.734
7151,2145900000000,0.735
7152,2146200000000,0.734
7153,2146500000000,0.736
7154,2146800000000,0.728
7155,2147100000000,0.727
7156,2147400000000,0.726
7157,2147700000000,0.724
7158,2148000000000,0.723
7159,2148300000000,0.719
7160,2148600000000,0.719
7161,2148900000000,0.722
7162,2149200000000,0.719
7163,2149500000000,0.719
7164,2149800000000,0.718
7165,2150100000000,0.715
7166,2150400000000,0.719
7167,2150700000000,0.729
7168,2151000000000,0.745
7169,2151300000000,0.752
7170,2151600000000,0.764
7171,2151900000000,0.766
7172,2152200000000,0.767
7173,2152500000000,0.769
7174,2152800000000,0.764
7175,2153100000000,0.758
7176,2153400000000,0.754
7177,2153700000000,0.745
7178,2154000000000,0.732
7179,2154300000000,0.733
7180,2154600000000,0.735
7181,2154900000000,0.728
7182,2155200000000,0.71
7183,2155500000000,0.712
7184,2155800000000,0.723
7185,2156100000000,0.722
7186,2156400000000,0.727
7187,2156700000000,0.73
7188,2157000000000,0.727
7189,2157300000000,0.72
7190,2157600000000,0.715
7191,2157900000000,0.719
7192,2158200000000,0.72
7193,2158500000000,0.717
7194,2158800000000,0.717
7195,2159100000000,0.72
7196,2159400000000,0.723
7197,2159700000000,0.724
7198,2160000000000,0.723
7199,2160300000000,0.723
7200,2160600000000,0.719
7201,2160900000000,0.719
7202,2161200000000,0.73
7203,2161500000000,0.733
7204,2161800000000,0.736
7205,2162100000000,0.733
7206,2162400000000,0.732
7207,2162700000000,0.721
7208,2163000000000,0.719
7209,2163300000000,0.719
7210,2163600000000,0.709
7211,2163900000000,0.707
7212,2164200000000,0.724
7213,2164500000000,0.734
7214,2164800000000,0.743
7215,2165100000000,0.746
7216,2165400000000,0.754
7217,2165700000000,0.757
7218,2166000000000,0.75
7219,2166300000000,0.742
7220,2166600000000,0.741
7221,2166900000000,0.737
7222,2167200000000,0.741
7223,2167500000000,0.741
7224,2167800000000,0.74
7225,2168100000000,0.733
7226,2168400000000,0.73
7227,2168700000000,0.732
7228,2169000000000,0.738
7229,2169300000000,0.742
7230,2169600000000,0.741
7231,2169900000000,0.738
7232,2170200000000,0.732
7233,2170500000000,0.725
7234,2170800000000,0.726
7235,2171100000000,0.72
7236,2171400000000,0.72
7237,2171700000000,0.717
7238,2172000000000,0.718
7239,2172300000000,0.727
7240,2172600000000,0.731
7241,2172900000000,0.724
7242,2173200000000,0.724
7243,2173500000000,0.716
7244,2173800000000,0.709
7245,2174100000000,0.714
7246,2174400000000,0.725
7247,2174700000000,0.726
7248,2175000000000,0.722
7249,2175300000000,0.72
7250,2175600000000,0.731
7251,2175900000000,0.739
7252,2176200000000,0.735
7253,2176500000000,0.73
7254,2176800000000,0.729
7255,2177100000000,0.733
7256,2177400000000,0.732
7257,2177700000000,0.719
7258,2178000000000,0.721
7259,2178300000000,0.726
7260,2178600000000,0.728
7261,2178900000000,0.738
7262,2179200000000,0.742
7263,2179500000000,0.746
7264,2179800000000,0.757
7265,2180100000000,0.766
7266,2180400000000,0.77
7267,2180700000000,0.771
7268,2181000000000,0.772
7269,2181300000000,0.773
7270,2181600000000,0.773
7271,2181900000000,0.768
7272,2182200000000,0.766
7273,2182500000000,0.767
7274,2182800000000,0.767
7275,2183100000000,0.765
7276,2183400000000,0.763
7277,2183700000000,0.763
7278,2184000000000,0.766
7279,2184300000000,0.765
7280,2184600000000,0.763
7281,2184900000000,0.763
7282,2185200000000,0.766
7283,2185500000000,0.769
7284,2185800000000,0.771
7285,2186100000000,0.773
7286,2186400000000,0.767
7287,2186700000000,0.765
7288,2187000000000,0.764
7289,2187300000000,0.759
7290,2187600000000,0.757
7291,2187900000000,0.756
7292,2188200000000,0.755
7293,2188500000000,0.752
7294,2188800000000,0.748
7295,2189100000000,0.748
7296,2189400000000,0.75
7297,2189700000000,0.756
7298,2190000000000,0.761
7299,2190300000000,0.766
7300,2190600000000,0.769
7301,2190900000000,0.772
7302,2191200000000,0.772
7303,2191500000000,0.773
7304,2191800000000,0.774
7305,2192100000000,0.772
7306,2192400000000,0.769
7307,2192700000000,0.766
7308,2193000000000,0.764
7309,2193300000000,0.761
7310,2193600000000,0.755
7311,2193900000000,0.756
7312,2194200000000,0.76
7313,2194500000000,0.761
7314,2194800000000,0.762
7315,2195100000000,0.764
7316,2195400000000,0.762
7317,2195700000000,0.761
7318,2196000000000,0.762
7319,2196300000000,0.763
7320,2196600000000,0.763
7321,2196900000000,0.762
7322,2197200000000,0.764
7323,2197500000000,0.767
7324,2197800000000,0.765
7325,2198100000000,0.766
7326,2198400000000,0.765
7327,2198700000000,0.765
7328,2199000000000,0.765
7329,2199300000000,0.762
7330,2199600000000,0.763
7331,2199900000000,0.764
7332,2200200000000,0.766
7333,2200500000000,0.766
7334,2200800000000,0.766
7335,2201100000000,0.765
7336,2201400000000,0.765
7337,2201700000000,0.764
7338,2202000000000,0.764
7339,2202300000000,0.765
7340,2202600000000,0.763
7341,2202900000000,0.764
7342,2203200000000,0.764
7343,2203500000000,0.764
7344,2203800000000,0.764
7345,2204100000000,0.763
7346,2204400000000,0.763
7347,2204700000000,0.761
7348,2205000000000,0.758
7349,2205300000000,0.756
7350,2205600000000,0.754
7351,2205900000000,0.752
7352,2206200000000,0.754
7353,2206500000000,0.753
7354,2206800000000,0.75
7355,2207100000000,0.753
7356,2207400000000,0.756
7357,2207700000000,0.756
7358,2208000000000,0.758
7359,2208300000000,0.755
7360,2208600000000,0.756
7361,2208900000000,0.754
7362,2209200000000,0.754
7363,2209500000000,0.752
7364,2209800000000,0.752
7365,2210100000000,0.751
7366,2210400000000,0.749
7367,2210700000000,0.749
7368,2211000000000,0.749
7369,2211300000000,0.746
7370,2211600000000,0.739
7371,2211900000000,0.741
7372,2212200000000,0.743
7373,2212500000000,0.743
7374,2212800000000,0.741
7375,2213100000000,0.741
7376,2213400000000,0.739
7377,2213700000000,0.739
7378,2214000000000,0.739
7379,2214300000000,0.741
7380,2214600000000,0.743
7381,2214900000000,0.743
7382,2215200000000,0.74
7383,2215500000000,0.734
7384,2215800000000,0.742
7385,2216100000000,0.743
7386,2216400000000,0.74
7387,2216700000000,0.738
7388,2217000000000,0.739
7389,2217300000000,0.738
7390,2217600000000,0.735
7391,2217900000000,0.734
7392,2218200000000,0.733
7393,2218500000000,0.735
7394,2218800000000,0.735
7395,2219100000000,0.737
7396,2219400000000,0.736
7397,2219700000000,0.737
7398,2220000000000,0.739
7399,2220300000000,0.737
7400,2220600000000,0.736
7401,2220900000000,0.739
7402,2221200000000,0.74
7403,2221500000000,0.738
7404,2221800000000,0.739
7405,2222100000000,0.737
7406,2222400000000,0.739
7407,2222700000000,0.737
7408,2223000000000,0.737
7409,2223300000000,0.744
7410,2223600000000,0.749
7411,2223900000000,0.746
7412,2224200000000,0.75
7413,2224500000000,0.751
7414,2224800000000,0.75
7415,2225100000000,0.748
7416,2225400000000,0.746
7417,2225700000000,0.731
7418,2226000000000,0.699
7419,2226300000000,0.678
7420,2226600000000,0.696
7421,2226900000000,0.732
7422,2227200000000,0.74
7423,2227500000000,0.74
7424,2227800000000,0.742
7425,2228100000000,0.744
7426,2228400000000,0.752
7427,2228700000000,0.75
7428,2229000000000,0.745
7429,2229300000000,0.743
7430,2229600000000,0.752
7431,2229900000000,0.759
7432,2230200000000,0.762
7433,2230500000000,0.757
7434,2230800000000,0.758
7435,2231100000000,0.758
7436,2231400000000,0.741
7437,2231700000000,0.726
7438,2232000000000,0.711
7439,2232300000000,0.699
7440,2232600000000,0.69
7441,2232900000000,0.706
7442,2233200000000,0.723
7443,2233500000000,0.749
7444,2233800000000,0.767
7445,2234100000000,0.774
7446,2234400000000,0.772
7447,2234700000000,0.765
7448,2235000000000,0.75
7449,2235300000000,0.737
7450,2235600000000,0.736
7451,2235900000000,0.73
7452,2236200000000,0.72
7453,2236500000000,0.714
7454,2236800000000,0.699
7455,2237100000000,0.694
7456,2237400000000,0.689
7457,2237700000000,0.705
7458,2238000000000,0.711
7459,2238300000000,0.714
7460,2238600000000,0.71
7461,2238900000000,0.703
7462,2239200000000,0.697
7463,2239500000000,0.704
7464,2239800000000,0.714
7465,2240100000000,0.72
7466,2240400000000,0.718
7467,2240700000000,0.728
7468,2241000000000,0.723
7469,2241300000000,0.708
7470,2241600000000,0.715
7471,2241900000000,0.725
7472,2242200000000,0.735
7473,2242500000000,0.727
7474,2242800000000,0.727
7475,2243100000000,0.717
7476,2243400000000,0.704
7477,2243700000000,0.7
7478,2244000000000,0.705
7479,2244300000000,0.701
7480,2244600000000,0.7
7481,2244900000000,0.702
7482,2245200000000,0.7
7483,2245500000000,0.712
7484,2245800000000,0.715
7485,2246100000000,0.705
7486,2246400000000,0.694
7487,2246700000000,0.7
7488,2247000000000,0.693
7489,2247300000000,0.685
7490,2247600000000,0.685
7491,2247900000000,0.683
7492,2248200000000,0.679
7493,2248500000000,0.681
7494,2248800000000,0.684
7495,2249100000000,0.678
7496,2249400000000,0.675
7497,2249700000000,0.686
7498,2250000000000,0.69
7499,2250300000000,0.685
7500,2250600000000,0.678
7501,2250900000000,0.692
7502,2251200000000,0.7
7503,2251500000000,0.704
7504,2251800000000,0.716
7505,2252100000000,0.724
7506,2252400000000,0.722
7507,2252700000000,0.718
7508,2253000000000,0.723
7509,2253300000000,0.731
7510,2253600000000,0.729
7511,2253900000000,0.728
7512,2254200000000,0.727
7513,2254500000000,0.729
7514,2254800000000,0.733
7515,2255100000000,0.733
7516,2255400000000,0.736
7517,2255700000000,0.737
7518,2256000000000,0.738
7519,2256300000000,0.741
7520,2256600000000,0.743
7521,2256900000000,0.739
7522,2257200000000,0.732
7523,2257500000000,0.73
7524,2257800000000,0.722
7525,2258100000000,0.721
7526,2258400000000,0.727
7527,2258700000000,0.732
7528,2259000000000,0.726
7529,2259300000000,0.728
7530,2259600000000,0.729
7531,2259900000000,0.729
7532,2260200000000,0.731
7533,2260500000000,0.726
7534,2260800000000,0.726
7535,2261100000000,0.729
7536,2261400000000,0.728
7537,2261700000000,0.729
7538,2262000000000,0.732
7539,2262300000000,0.736
7540,2262600000000,0.736
7541,2262900000000,0.741
7542,2263200000000,0.748
7543,2263500000000,0.748
7544,2263800000000,0.741
7545,2264100000000,0.735
7546,2264400000000,0.738
7547,2264700000000,0.748
7548,2265000000000,0.761
7549,2265300000000,0.769
7550,2265600000000,0.769
7551,2265900000000,0.767
7552,2266200000000,0.767
7553,2266500000000,0.768
7554,2266800000000,0.77
7555,2267100000000,0.773
7556,2267400000000,0.775
7557,2267700000000,0.777
7558,2268000000000,0.778
7559,2268300000000,0.779
7560,2268600000000,0.781
7561,2268900000000,0.781
7562,2269200000000,0.778
7563,2269500000000,0.774
7564,2269800000000,0.771
7565,2270100000000,0.77
7566,2270400000000,0.77
7567,2270700000000,0.772
7568,2271000000000,0.773
7569,2271300000000,0.775
7570,2271600000000,0.776
7571,2271900000000,0.776
7572,2272200000000,0.774
7573,2272500000000,0.767
7574,2272800000000,0.749
7575,2273100000000,0.73
7576,2273400000000,0.713
7577,2273700000000,0.707
7578,2274000000000,0.698
7579,2274300000000,0.697
7580,2274600000000,0.703
7581,2274900000000,0.708
7582,2275200000000,0.713
7583,2275500000000,0.707
7584,2275800000000,0.713
7585,2276100000000,0.724
7586,2276400000000,0.722
7587,2276700000000,0.717
7588,2277000000000,0.718
7589,2277300000000,0.723
7590,2277600000000,0.73
7591,2277900000000,0.727
7592,2278200000000,0.73
7593,2278500000000,0.732
7594,2278800000000,0.729
7595,2279100000000,0.73
7596,2279400000000,0.746
7597,2279700000000,0.756
7598,2280000000000,0.759
7599,2280300000000,0.76
7600,2280600000000,0.76
7601,2280900000000,0.76
7602,2281200000000,0.76
7603,2281500000000,0.76
7604,2281800000000,0.758
7605,2282100000000,0.756
7606,2282400000000,0.755
7607,2282700000000,0.755
7608,2283000000000,0.756
7609,2283300000000,0.758
7610,2283600000000,0.761
7611,2283900000000,0.76
7612,2284200000000,0.762
7613,2284500000000,0.763
7614,2284800000000,0.764
7615,2285100000000,0.763
7616,2285400000000,0.76
7617,2285700000000,0.757
7618,2286000000000,0.759
7619,2286300000000,0.76
7620,2286600000000,0.761
7621,2286900000000,0.762
7622,2287200000000,0.761
7623,2287500000000,0.761
7624,2287800000000,0.763
7625,2288100000000,0.764
7626,2288400000000,0.762
7627,2288700000000,0.762
7628,2289000000000,0.76
7629,2289300000000,0.76
7630,2289600000000,0.761
7631,2289900000000,0.76
7632,2290200000000,0.762
7633,2290500000000,0.764
7634,2290800000000,0.764
7635,2291100000000,0.765
7636,2291400000000,0.764
7637,2291700000000,0.763
7638,2292000000000,0.762
7639,2292300000000,0.76
7640,2292600000000,0.76
7641,2292900000000,0.761
7642,2293200000000,0.76
7643,2293500000000,0.763
7644,2293800000000,0.764
7645,2294100000000,0.764
7646,2294400000000,0.764
7647,2294700000000,0.764
7648,2295000000000,0.762
7649,2295300000000,0.762
7650,2295600000000,0.762
7651,2295900000000,0.761
7652,2296200000000,0.759
7653,2296500000000,0.758
7654,2296800000000,0.76
7655,2297100000000,0.763
7656,2297400000000,0.764
7657,2297700000000,0.764
7658,2298000000000,0.761
7659,2298300000000,0.761
7660,2298600000000,0.762
7661,2298900000000,0.76
7662,2299200000000,0.756
7663,2299500000000,0.755
7664,2299800000000,0.753
7665,2300100000000,0.753
7666,2300400000000,0.755
7667,2300700000000,0.756
7668,2301000000000,0.758
7669,2301300000000,0.755
7670,2301600000000,0.756
7671,2301900000000,0.759
7672,2302200000000,0.76
7673,2302500000000,0.761
7674,2302800000000,0.76
7675,2303100000000,0.76
7676,2303400000000,0.759
7677,2303700000000,0.758
7678,2304000000000,0.756
7679,2304300000000,0.757
7680,2304600000000,0.758
7681,2304900000000,0.758
7682,2305200000000,0.758
7683,2305500000000,0.759
7684,2305800000000,0.759
7685,2306100000000,0.76
7686,2306400000000,0.76
7687,2306700000000,0.76
7688,2307000000000,0.762
7689,2307300000000,0.763
7690,2307600000000,0.763
7691,2307900000000,0.761
7692,2308200000000,0.761
7693,2308500000000,0.76
7694,2308800000000,0.759
7695,2309100000000,0.758
7696,2309400000000,0.758
7697,2309700000000,0.758
7698,2310000000000,0.76
7699,2310300000000,0.76
7700,2310600000000,0.759
7701,2310900000000,0.762
7702,2311200000000,0.76
7703,2311500000000,0.757
7704,2311800000000,0.762
7705,2312100000000,0.764
7706,2312400000000,0.761
7707,2312700000000,0.757
7708,2313000000000,0.752
7709,2313300000000,0.742
7710,2313600000000,0.711
7711,2313900000000,0.679
7712,2314200000000,0.669
7713,2314500000000,0.671
7714,2314800000000,0.673
7715,2315100000000,0.669
7716,2315400000000,0.664
7717,2315700000000,0.664
7718,2316000000000,0.663
7719,2316300000000,0.654
7720,2316600000000,0.649
7721,2316900000000,0.65
7722,2317200000000,0.662
7723,2317500000000,0.682
7724,2317800000000,0.686
7725,2318100000000,0.682
7726,2318400000000,0.701
7727,2318700000000,0.705
7728,2319000000000,0.717
7729,2319300000000,0.716
7730,2319600000000,0.727
7731,2319900000000,0.721
7732,2320200000000,0.688
7733,2320500000000,0.681
7734,2320800000000,0.674
7735,2321100000000,0.67
7736,2321400000000,0.665
7737,2321700000000,0.661
7738,2322000000000,0.669
7739,2322300000000,0.667
7740,2322600000000,0.662
7741,2322900000000,0.664
7742,2323200000000,0.664
7743,2323500000000,0.68
7744,2323800000000,0.706
7745,2324100000000,0.721
7746,2324400000000,0.729
7747,2324700000000,0.727
7748,2325000000000,0.717
7749,2325300000000,0.709
7750,2325600000000,0.716
7751,2325900000000,0.739
7752,2326200000000,0.759
7753,2326500000000,0.763
7754,2326800000000,0.757
7755,2327100000000,0.749
7756,2327400000000,0.746
7757,2327700000000,0.745
7758,2328000000000,0.739
7759,2328300000000,0.739
7760,2328600000000,0.747
7761,2328900000000,0.751
7762,2329200000000,0.74
7763,2329500000000,0.704
7764,2329800000000,0.686
7765,2330100000000,0.692
7766,2330400000000,0.708
7767,2330700000000,0.712
7768,2331000000000,0.708
7769,2331300000000,0.707
7770,2331600000000,0.708
7771,2331900000000,0.696
7772,2332200000000,0.696
7773,2332500000000,0.697
7774,2332800000000,0.703
7775,2333100000000,0.694
7776,2333400000000,0.691
7777,2333700000000,0.684
7778,2334000000000,0.697
7779,2334300000000,0.715
7780,2334600000000,0.715
7781,2334900000000,0.717
7782,2335200000000,0.722
7783,2335500000000,0.713
7784,2335800000000,0.709
7785,2336100000000,0.712
7786,2336400000000,0.714
7787,2336700000000,0.716
7788,2337000000000,0.723
7789,2337300000000,0.727
7790,2337600000000,0.722
7791,2337900000000,0.709
7792,2338200000000,0.701
7793,2338500000000,0.696
7794,2338800000000,0.694
7795,2339100000000,0.688
7796,2339400000000,0.695
7797,2339700000000,0.693
7798,2340000000000,0.69
7799,2340300000000,0.689
7800,2340600000000,0.689
7801,2340900000000,0.696
7802,2341200000000,0.696
7803,2341500000000,0.695
7804,2341800000000,0.695
7805,2342100000000,0.687
7806,2342400000000,0.688
7807,2342700000000,0.69
7808,2343000000000,0.69
7809,2343300000000,0.691
7810,2343600000000,0.688
7811,2343900000000,0.699
7812,2344200000000,0.701
7813,2344500000000,0.709
7814,2344800000000,0.71
7815,2345100000000,0.706
7816,2345400000000,0.702
7817,2345700000000,0.697
7818,2346000000000,0.694
7819,2346300000000,0.699
7820,2346600000000,0.699
7821,2346900000000,0.716
7822,2347200000000,0.724
7823,2347500000000,0.726
7824,2347800000000,0.728
7825,2348100000000,0.736
7826,2348400000000,0.728
7827,2348700000000,0.714
7828,2349000000000,0.711
7829,2349300000000,0.711
7830,2349600000000,0.716
7831,2349900000000,0.726
7832,2350200000000,0.74
7833,2350500000000,0.747
7834,2350800000000,0.752
7835,2351100000000,0.753
7836,2351400000000,0.752
7837,2351700000000,0.747
7838,2352000000000,0.747
7839,2352300000000,0.748
7840,2352600000000,0.749
7841,2352900000000,0.749
7842,2353200000000,0.746
7843,2353500000000,0.75
7844,2353800000000,0.749
7845,2354100000000,0.754
7846,2354400000000,0.75
7847,2354700000000,0.751
7848,2355000000000,0.755
7849,2355300000000,0.756
7850,2355600000000,0.754
7851,2355900000000,0.752
7852,2356200000000,0.756
7853,2356500000000,0.754
7854,2356800000000,0.754
7855,2357100000000,0.753
7856,2357400000000,0.754
7857,2357700000000,0.751
7858,2358000000000,0.749
7859,2358300000000,0.75
7860,2358600000000,0.75
7861,2358900000000,0.748
7862,2359200000000,0.739
7863,2359500000000,0.731
7864,2359800000000,0.72
7865,2360100000000,0.712
7866,2360400000000,0.716
7867,2360700000000,0.718
7868,2361000000000,0.726
7869,2361300000000,0.724
7870,2361600000000,0.713
7871,2361900000000,0.711
7872,2362200000000,0.713
7873,2362500000000,0.705
7874,2362800000000,0.701
7875,2363100000000,0.703
7876,2363400000000,0.712
7877,2363700000000,0.72
7878,2364000000000,0.722
7879,2364300000000,0.736
7880,2364600000000,0.741
7881,2364900000000,0.738
7882,2365200000000,0.716
7883,2365500000000,0.701
7884,2365800000000,0.694
7885,2366100000000,0.689
7886,2366400000000,0.701
7887,2366700000000,0.712
7888,2367000000000,0.722
7889,2367300000000,0.732
7890,2367600000000,0.749
7891,2367900000000,0.762
7892,2368200000000,0.766
7893,2368500000000,0.768
7894,2368800000000,0.767
7895,2369100000000,0.768
7896,2369400000000,0.766
7897,2369700000000,0.763
7898,2370000000000,0.764
7899,2370300000000,0.767
7900,2370600000000,0.768
7901,2370900000000,0.769
7902,2371200000000,0.768
7903,2371500000000,0.769
7904,2371800000000,0.766
7905,2372100000000,0.764
7906,2372400000000,0.763
7907,2372700000000,0.765
7908,2373000000000,0.765
7909,2373300000000,0.765
7910,2373600000000,0.765
7911,2373900000000,0.769
7912,2374200000000,0.769
7913,2374500000000,0.767
7914,2374800000000,0.765
7915,2375100000000,0.762
7916,2375400000000,0.764
7917,2375700000000,0.765
7918,2376000000000,0.766
7919,2376300000000,0.765
7920,2376600000000,0.764
7921,2376900000000,0.763
7922,2377200000000,0.761
7923,2377500000000,0.762
7924,2377800000000,0.763
7925,2378100000000,0.763
7926,2378400000000,0.762
7927,2378700000000,0.763
7928,2379000000000,0.764
7929,2379300000000,0.763
7930,2379600000000,0.76
7931,2379900000000,0.757
7932,2380200000000,0.759
7933,2380500000000,0.758
7934,2380800000000,0.758
7935,2381100000000,0.759
7936,2381400000000,0.759
7937,2381700000000,0.755
7938,2382000000000,0.753
7939,2382300000000,0.753
7940,2382600000000,0.755
7941,2382900000000,0.755
7942,2383200000000,0.76
7943,2383500000000,0.762
7944,2383800000000,0.762
7945,2384100000000,0.76
7946,2384400000000,0.76
7947,2384700000000,0.758
7948,2385000000000,0.759
7949,2385300000000,0.76
7950,2385600000000,0.758
7951,2385900000000,0.758
7952,2386200000000,0.758
7953,2386500000000,0.762
7954,2386800000000,0.762
7955,2387100000000,0.758
7956,2387400000000,0.757
7957,2387700000000,0.756
7958,2388000000000,0.756
7959,2388300000000,0.754
7960,2388600000000,0.753
7961,2388900000000,0.753
7962,2389200000000,0.749
7963,2389500000000,0.739
7964,2389800000000,0.736
7965,2390100000000,0.734
7966,2390400000000,0.738
7967,2390700000000,0.743
7968,2391000000000,0.748
7969,2391300000000,0.748
7970,2391600000000,0.745
7971,2391900000000,0.743
7972,2392200000000,0.745
7973,2392500000000,0.749
7974,2392800000000,0.754
7975,2393100000000,0.758
7976,2393400000000,0.758
7977,2393700000000,0.76
7978,2394000000000,0.761
7979,2394300000000,0.76
7980,2394600000000,0.761
7981,2394900000000,0.765
7982,2395200000000,0.763
7983,2395500000000,0.757
7984,2395800000000,0.754
7985,2396100000000,0.755
7986,2396400000000,0.758
7987,2396700000000,0.759
7988,2397000000000,0.758
7989,2397300000000,0.761
7990,2397600000000,0.762
7991,2397900000000,0.76
7992,2398200000000,0.759
7993,2398500000000,0.756
